YEAR,region,agro_ecological_zone,season,environment_condition,latitude,longitude,elevation,rainfall_mm,mean_temperature,soil_type,soil_pH,soil_N_content,soil_P_content,soil_K_content,ENTRY,Pedigree,Name,breeding_institution,maturity_group,rep,days_to_anthesis,Days_to_silking,anthesis_silking_interval,plant_height,ear_height,husk_cover,plant_aspect,field_weight,ear_harvested,ear_per_plant,ear_aspect,grain_moisture,grain_yield,staygreen
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,72,SMLW-43 x SAM 50 Male,SAMMAZ-72,IAR,Early,2,58,60,2,104,22,2,3,0.6,5,0.83,2.5,12.5,5435.29,2
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,73,SMLW-44 x IITA 1876,SAMMAZ-73,IAR,Early,1,58,60,2,186,93,2,2.5,0.8,8,1,2,9,5652.71,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,73,SMLW-44 x IITA 1876,SAMMAZ-73,IAR,Early,2,70,71,1,155,80,2,3.5,0.35,4,0.4,5,11.5,1308.72,4
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,74,SMLW-44 x IITA 1878,SAMMAZ-74,IAR,Early,1,55,60,5,189,55,4,5,0.11,4,1,4,12.5,1467.53,2
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,74,SMLW-44 x IITA 1878,SAMMAZ-74,IAR,Early,2,60,63,3,118,22,2,3,1.4,9,0.75,2.5,12.5,6341.18,2
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,75,SMLW-44 x SAM 50 Male,SAMMAZ-75,IAR,Early,1,60,64,4,173,93,2,2.5,0.02,1,1,4,12.5,54.9,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,75,SMLW-44 x SAM 50 Male,SAMMAZ-75,IAR,Early,2,69,70,1,140,80,2,3.5,0.07,1,1,5,12.5,247.06,4
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,76,SMLW-48 x IITA 1876,SAMMAZ-76,IAR,Early,1,65,70,5,128,55,2.5,2.5,0.34,4,1,2,12.5,1233.46,2
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,76,SMLW-48 x IITA 1876,SAMMAZ-76,IAR,Early,2,58,60,2,104,22,1,2,0.56,10,1,3,12.5,3060.07,2
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,77,SMLW-48 x IITA 1878,SAMMAZ-77,IAR,Early,1,57,60,3,142,93,2,2,0.5,8,0.73,3,12,2484.71,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,77,SMLW-48 x IITA 1878,SAMMAZ-77,IAR,Early,2,70,71,1,155,80,2,3.5,0.35,4,0.4,5,11.5,1308.72,4
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,78,SMLW-48 x SAM 50 Male,SAMMAZ-78,IAR,Early,1,55,57,2,189,55,2,2,0.8,11,0.85,3,11.2,6163.62,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,78,SMLW-48 x SAM 50 Male,SAMMAZ-78,IAR,Early,2,60,63,3,118,22,1,2,0.23,6,1,3,12.5,2101.65,2
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,79,SMLW-50 x IITA 1876,SAMMAZ-79,IAR,Early,1,67,72,5,138,93,2,3,0.09,3,1.5,3,12.5,343.14,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,79,SMLW-50 x IITA 1876,SAMMAZ-79,IAR,Early,2,64,67,3,172,80,2,3,0.08,5,0.56,5,12.5,275.61,4
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,80,SMLW-50 x IITA 1878,SAMMAZ-80,IAR,Early,1,59,63,4,130,55,1.5,2,0.5,6,1,2.5,12.5,4529.41,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,80,SMLW-50 x IITA 1878,SAMMAZ-80,IAR,Early,2,60,63,3,102,22,1,2,0.22,9,1,3,12.5,1340.71,2
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,81,SMLW-50 x SAM 50 Male,ILOMAZ-01,Unilorin,Early,1,60,65,5,138,93,2,2.5,0.14,3,1.5,2,12.5,524.31,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,81,SMLW-50 x SAM 50 Male,ILOMAZ-01,Unilorin,Early,2,59,62,3,162,80,2.5,3.5,0.39,11,0.92,3,12.5,1423.79,4
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,82,SMLW-51 x IITA 1876,ILOMAZ-02,Unilorin,Early,1,67,71,4,138,55,2,3,0.44,7,1,3.5,12.5,1599.48,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,82,SMLW-51 x IITA 1876,ILOMAZ-02,Unilorin,Early,2,60,63,3,90,22,2,3,1.2,11,1.1,3,12.5,6522.35,2
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,83,SMLW-51 x IITA 1878,ILOMAZ-03,Unilorin,Early,1,65,68,3,175,93,2,2.5,0.29,6,1,5,10.5,1081.96,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,83,SMLW-51 x IITA 1878,ILOMAZ-03,Unilorin,Early,2,64,69,5,135,80,2.5,3.5,0.51,11,0.92,3,12.5,1873.99,4
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,84,SMLW-51 x SAM 50 Male,ILOMAZ-04,Unilorin,Early,1,55,58,3,160,55,2,2,0.5,9,1,3,9.7,3550.02,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,84,SMLW-51 x SAM 50 Male,ILOMAZ-04,Unilorin,Early,2,55,57,2,62,22,4,3,0.08,1,1,4,12.5,4293.88,2
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,85,SMLW-52 x IITA 1876,ILOMAZ-05,Unilorin,Early,1,68,69,1,153,93,2,3,0.21,5,0.83,3,12.5,757.65,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,85,SMLW-52 x IITA 1876,ILOMAZ-05,Unilorin,Early,2,65,69,4,122,80,2,3.5,0.03,3,1,5,12.5,118.92,4
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,86,SMLW-52 x IITA 1878,ILOMAZ-06,Unilorin,Early,1,58,60,2,135,55,1.5,3.5,0.1,1,0.2,4,15,1056,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,86,SMLW-52 x IITA 1878,ILOMAZ-06,Unilorin,Early,2,58,60,2,117,22,1,2,1.71,12,1,3,12.5,7763.41,2
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,87,SMLW-52 x SAM 50 Male,ILOMAZ-07,Unilorin,Early,1,62,66,4,169,93,2,3,0.09,3,1.5,3,12.5,343.14,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,87,SMLW-52 x SAM 50 Male,ILOMAZ-07,Unilorin,Early,2,69,74,5,147,80,2,3.5,0.22,5,0.83,5,12.5,806.69,5
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,88,SMLW-53 x IITA 1876,ILOMAZ-08,Unilorin,Early,1,56,60,4,198,55,2,2,0.2,5,0.63,4,9.8,1400.75,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,88,SMLW-53 x IITA 1876,ILOMAZ-08,Unilorin,Early,2,60,63,3,90,22,2,3,1.2,12,1.09,2.5,12.5,5929.41,2
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,89,SMLW-53 x IITA 1878,ILOMAZ-09,Unilorin,Early,1,60,65,5,138,93,2,2.5,0.14,3,1.5,2,12.5,524.31,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,89,SMLW-53 x IITA 1878,ILOMAZ-09,Unilorin,Early,2,60,63,3,162,80,2,3.5,0.3,7,1.17,5,12.5,1112.68,5
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,90,SMLW-53 x SAM 50 Male,ILOMAZ-10,Unilorin,Early,1,65,67,2,178,55,2,3,0.5,7,0.88,2,15,3300,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,90,SMLW-53 x SAM 50 Male,ILOMAZ-10,Unilorin,Early,2,58,60,2,112,22,2,3,1,10,0.83,2.5,12.5,4529.41,2
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,91,SMLW-57 x IITA 1876,ILOMAZ-11,Unilorin,Early,1,67,72,5,138,93,2,3,0.09,3,1.5,3,12.5,343.14,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,91,SMLW-57 x IITA 1876,ILOMAZ-11,Unilorin,Early,2,64,68,4,173,80,2,3,0.29,5,0.5,5,10.1,1097.47,5
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,92,SMLW-57 x IITA 1878,ILOMAZ-12,Unilorin,Early,1,63,67,4,154,55,1.5,2,0.4,3,1.5,2.5,12.5,10870.59,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,92,SMLW-57 x IITA 1878,ILOMAZ-12,Unilorin,Early,2,58,60,2,112,22,2,3,1.4,10,0.91,2.5,12.5,6917.65,2
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,93,SMLW-57 x SAM 50 Male,ILOMAZ-13,Unilorin,Early,1,62,67,5,140,93,3,4,0.54,8,0.89,4,12.5,1973.73,4
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,93,SMLW-57 x SAM 50 Male,ILOMAZ-13,Unilorin,Early,2,64,68,4,173,80,2,3,0.29,5,0.5,5,10.1,1097.47,5
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,94,SMLW-58 x IITA 1876,ILOMAZ-14,Unilorin,Early,1,63,66,3,147,55,3,4.5,0.11,3,1.5,5,12.5,391.63,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,94,SMLW-58 x IITA 1876,ILOMAZ-14,Unilorin,Early,2,60,63,3,103,22,2,3,0.1,1,1,2.5,12.5,5435.29,2
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,95,SMLW-58 x IITA 1878,ILOMAZ-15,Unilorin,Early,1,55,60,5,151,93,2,2.5,0.5,12,0.8,2,10.7,3440.36,4
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,95,SMLW-58 x IITA 1878,ILOMAZ-15,Unilorin,Early,2,58,62,4,143,80,2,3.5,0.34,4,1,3,10.7,1253.98,5
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,96,SMLW-58 x SAM 50 Male,ILOMAZ-16,Unilorin,Early,1,63,67,4,130,55,3,4,0.01,1,1,5,12.5,43.92,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,96,SMLW-58 x SAM 50 Male,ILOMAZ-16,Unilorin,Early,2,58,60,2,92,22,2,3,0.4,3,0.75,2.5,12.5,5435.29,2
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,97,SMLW-64 x IITA 1876,ILOMAZ-17,Unilorin,Early,1,63,64,1,193,93,2,3,0.05,5,1.25,5,12.5,172.94,4
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,97,SMLW-64 x IITA 1876,ILOMAZ-17,Unilorin,Early,2,59,63,4,158,80,2,3.5,0.05,2,1,5,12.5,200.94,5
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,98,SMLW-64 x IITA 1878,ILOMAZ-18,Unilorin,Early,1,64,69,5,100,55,3,4,0.17,8,0.8,5,12.5,609.41,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,98,SMLW-64 x IITA 1878,ILOMAZ-18,Unilorin,Early,2,55,61,6,96,22,3,3,0.18,3,1,4,12.5,3279.29,2
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,99,SMLW-64 x SAM 50 Male,ILOMAZ-19,Unilorin,Early,1,67,70,3,190,93,2,3.5,0.59,3,0.75,5,12.5,2154.35,4
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,99,SMLW-64 x SAM 50 Male,ILOMAZ-19,Unilorin,Early,2,67,70,3,163,80,2,3.5,0.18,5,0.56,5,12.5,648.58,5
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,100,SMLW-69 x IITA 1876,ILOMAZ-20,Unilorin,Early,1,67,69,2,160,55,2.5,4,1.16,12,1,2.5,12.5,4260.39,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,100,SMLW-69 x IITA 1876,ILOMAZ-20,Unilorin,Early,2,58,60,2,116,22,2,3,0.3,10,0.83,3,12.5,1358.82,2
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,101,SMLW-69 x IITA 1878,ILOMAZ-21,Unilorin,Early,1,58,61,3,173,93,2,2.5,0.76,7,0.88,5,12.5,2763.76,4
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,101,SMLW-69 x IITA 1878,ILOMAZ-21,Unilorin,Early,2,60,63,3,162,80,2,3.5,0.3,7,1.17,5,12.5,1112.68,5
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,102,SMLW-69 x SAM 50 Male,ILOMAZ-22,Unilorin,Early,1,65,68,3,147,55,2,3,0.65,7,1,3.5,12.5,2362.61,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,102,SMLW-69 x SAM 50 Male,ILOMAZ-22,Unilorin,Early,2,58,60,2,112,22,2,2,1.41,10,1.11,NA,12.5,8515.29,2
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,103,SMLW-70 x IITA 1876,ILOMAZ-23,Unilorin,Early,1,64,68,4,155,93,2,2.5,0.21,9,0.9,5,12.5,764.4,4
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,103,SMLW-70 x IITA 1876,ILOMAZ-23,Unilorin,Early,2,64,68,4,142,80,2,3.5,0.29,3,0.75,5,12.5,1044.6,5
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,104,SMLW-70 x IITA 1878,ILOMAZ-24,Unilorin,Early,1,64,67,3,154,55,1.5,4.5,0.06,1,0.5,5,12.5,232.42,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,104,SMLW-70 x IITA 1878,ILOMAZ-24,Unilorin,Early,2,58,60,2,104,22,2,3,1,9,1.13,2,12.5,6794.12,2
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,105,SMLW-70 x SAM 50 Male,ILOMAZ-25,Unilorin,Early,1,66,70,4,144,93,2,3,0.09,9,0.82,5,12.5,321.18,4
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,105,SMLW-70 x SAM 50 Male,ILOMAZ-25,Unilorin,Early,2,69,74,5,147,80,2,3.5,0.22,5,0.83,5,12.5,806.69,5
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,106,SMLW-74 x IITA 1876,ILOMAZ-26,Unilorin,Early,1,64,68,4,120,55,3,4,0.09,8,0.8,5,12.5,332.71,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,106,SMLW-74 x IITA 1876,ILOMAZ-26,Unilorin,Early,2,60,63,3,103,22,2,3,0.4,5,1.25,2,12.5,5435.29,2
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,107,SMLW-74 x IITA 1878,ILOMAZ-27,Unilorin,Early,1,63,64,1,162,93,2,3.5,0.37,3,0.75,3,12.5,1354.98,4
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,107,SMLW-74 x IITA 1878,ILOMAZ-27,Unilorin,Early,2,58,62,4,143,80,2,3.5,0.34,4,1,3,10.7,1253.98,5
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,108,SMLW-74 x SAM 50 Male,ILOMAZ-28,Unilorin,Early,1,62,66,4,154,55,1.5,4.5,0.04,1,0.5,5,12.5,136.89,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,108,SMLW-74 x SAM 50 Male,ILOMAZ-28,Unilorin,Early,2,58,60,2,117,22,2,3,0.8,7,1.17,2,12.5,7247.06,2
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,109,SMLW-75 x IITA 1876,ILOMAZ-29,Unilorin,Early,1,64,68,4,155,93,2,2.5,0.21,9,0.9,5,12.5,764.4,4
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,109,SMLW-75 x IITA 1876,ILOMAZ-29,Unilorin,Early,2,67,72,5,127,80,2,3.5,0.05,9,1,5,12.5,194.9,6
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,110,SMLW-75 x IITA 1878,ILOMAZ-30,Unilorin,Early,1,67,69,2,160,55,2.5,4,1.16,12,1,2.5,12.5,4260.39,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,110,SMLW-75 x IITA 1878,ILOMAZ-30,Unilorin,Early,2,60,63,3,83,22,2,3,0.6,10,1.11,2,12.5,3623.53,2
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,111,SMLW-75 x SAM 50 Male,ILOMAZ-31,Unilorin,Early,1,62,67,5,140,93,3,4,0.54,8,0.89,4,12.5,1973.73,4
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,111,SMLW-75 x SAM 50 Male,ILOMAZ-31,Unilorin,Early,2,67,69,2,162,80,3,3.5,0.51,6,0.67,5,9.1,1946.8,6
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,112,SMLW- 77 x IITA 1876,ILOMAZ-32,Unilorin,late,1,67,69,2,160,55,2.5,4,1.16,12,1,2.5,12.5,4260.39,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,112,SMLW- 77 x IITA 1876,ILOMAZ-32,Unilorin,late,2,54,60,6,63,21,3,4,0.14,2,1,4,12.5,3804.71,2
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,113,SMLW- 77 x IITA 1878,ILOMAZ-33,Unilorin,late,1,68,71,3,177,93,1,1.5,0.26,13,0.93,3,12.1,955.98,4
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,113,SMLW- 77 x IITA 1878,ILOMAZ-33,Unilorin,late,2,67,72,5,127,80,2,3.5,0.05,9,1,5,12.5,194.9,6
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,114,SMLW- 77 x SAM 50 Male,ILOMAZ-34,Unilorin,late,1,68,69,1,145,55,2.5,4,0.39,3,0.75,2,12.5,1425.99,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,114,SMLW- 77 x SAM 50 Male,ILOMAZ-34,Unilorin,late,2,56,62,6,101,21,4,3,0.61,5,1.25,3,12.5,8302.41,2
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,115,SMLW-78 x IITA 1876,ILOMAZ-35,Unilorin,Early,1,60,63,3,187,93,2,2.5,0.47,6,0.75,5,11.1,1762.66,5
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,115,SMLW-78 x IITA 1876,ILOMAZ-35,Unilorin,Early,2,67,72,5,127,80,2,3.5,0.05,9,1,5,12.5,194.9,6
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,116,SMLW-78 x IITA 1878,ILOMAZ-36,Unilorin,Early,1,64,68,4,153,55,2,3,0.23,3,1,2,12.5,849.15,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,116,SMLW-78 x IITA 1878,ILOMAZ-36,Unilorin,Early,2,55,58,3,109,21,3,4,0.82,8,1,3,12.5,5537.21,2
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,117,SMLW-78 x SAM 50 Male,ILOMAZ-37,Unilorin,Early,1,60,63,3,187,93,2,2.5,0.47,6,0.75,5,11.1,1762.66,5
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,117,SMLW-78 x SAM 50 Male,ILOMAZ-37,Unilorin,Early,2,67,72,5,127,80,2,3.5,0.05,9,1,5,12.5,194.9,6
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,118,SMLW-84 x IITA 1876,ILOMAZ-38,Unilorin,Early,1,67,69,2,160,55,2.5,4,1.16,12,1,2.5,12.5,4260.39,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,118,SMLW-84 x IITA 1876,ILOMAZ-38,Unilorin,Early,2,55,59,4,134,21,3,4,0.19,4,0.67,5,12.5,1757.41,4
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,119,SMLW-84 x IITA 1878,ILOMAZ-39,Unilorin,Early,1,69,71,2,148,93,2,3.5,0.26,11,0.73,5,12.5,938.82,5
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,119,SMLW-84 x IITA 1878,ILOMAZ-39,Unilorin,Early,2,67,72,5,142,80,2,3.5,0.01,2,0.4,5,12.5,34.31,6
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,120,SMLW-84 x SAM 50 Male,ILOMAZ-40,Unilorin,Early,1,62,66,4,154,55,1.5,4.5,0.04,1,0.5,5,12.5,136.89,3
2022,Ibadan,Forest–Savanna Transition Zone,rainy,Optimum,7.3775,3.947,239,1020,25.5,loam,6.3,0.14,12,150,120,SMLW-84 x SAM 50 Male,ILOMAZ-40,Unilorin,Early,2,63,66,3,55,21,1.5,2,0.9,5,1,2.5,12.5,9783.53,4
